"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"アテナ保育園","Japan","","","","","","","none","No FB match found"
"アメリカンキッズ英語保育園志木本町園","Japan","","","https://www.instagram.com/american.kids.english.nursery/","","","","none","No FB match found; Instagram found for chain brand"
"アメリカンキッズ英語保育園戸田本町園","Japan","","","","","","","none","No FB match found"
"アリスこどもの家幼稚園","Japan","","","","","","","none","No FB match found; unrelated アリスこども園/アリス認定こども園 pages in other prefectures"
"イコロ昭和の森","Japan","","","","","","","none","No FB match found; official site tns.or.jp/ikor only"
"イマココモンテッソーリプリスクール","Japan","https://www.facebook.com/imakokomontessori/","","","","","","high","Search snippet confirms Montessori preschool in Fukazawa, Setagaya-ku"
"イメルダ幼稚園","Japan","https://www.facebook.com/imerudakindergarten/","active (57 likes)","","","","","high","Snippet confirms 2nd oldest kindergarten in Hachinohe-shi, adjacent to Catholic church"
"インターナショナル・モンテッソーリ・ オリーブ・キンダーガーテン","Japan","https://www.facebook.com/100068503594557/","","","","","info@olivekinder.com","high","Bilingual Montessori Olive Kindergarten, Sapporo — matches school name/type/city; email found via official site in same result set"
"ウィズチャイルド かわのこほいく園","Japan","","","","","","","none","No FB match found; only jimdo sites"
"ウィズチャイルド さくらがおかこども園","Japan","","","","","","","none","No FB match found; only jimdo sites"
"ウィズチャイルド さくらがおかみなみ園","Japan","","","","","","","none","Not searched separately; same WithChild chain, no FB found for group"
"ウィズチャイルド さくらがおか幼保園","Japan","","","","","","","none","Not searched separately; same WithChild chain, no FB found for group"
"ウィズ・ユー×モンテツリー桜の宮","Japan","","","","","","","none","Results matched unrelated after-school day-service ウィズ・ユー facilities, not this Montessori-tree school"
"ウシオナーサリー永国寺","Japan","","","","","","","none","No FB match found"
"エキチカ保育園Ⅱ","Japan","","","","","","","none","No FB match found"
"エクレスすみれ保育園","Japan","https://www.facebook.com/exressumire/","","","","","","high","Snippet confirms Iwatani Gakuen daycare, Tsuzuki-ku, ages 0-2"
"エクレス保育園","Japan","","","https://www.instagram.com/exres_youchien/","","","","none","No distinct FB page for plain エクレス保育園 (only すみれ branch found); Instagram found for main brand"
"エクレス幼稚園","Japan","https://www.facebook.com/pages/岩谷学園附属エクレス幼稚園/326630244104780/","","","","","","medium","Iwatani Gakuen-affiliated Ecles Kindergarten page matches operator group; Tsuzuki-ku not directly confirmed in snippet"
"エデュカーレ城之内","Japan","","","","","","","none","No FB match found; official site jyonouchi.jp only"
"エトワール保育園","Japan","https://www.facebook.com/p/エトワール保育園日祝-開園-100054543650654/","","","","","","medium","Name matches (Etoile, open Sun/holidays); Mitaka-shi location not confirmed in snippet"
"エミールこども園","Japan","https://www.facebook.com/emilekodomoen/","","","","","","medium","Name matches exactly; Sawara-ku location not confirmed in snippet"
