"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Hopitutuqaiki Language Immersion School","United States","https://www.facebook.com/p/Hopitutuqaiki-100083402467331/","moderately active — ~769 likes, ~95 talking about this","","","","hlis@hopitutuqaiki.com","high","Kykotsmovi, Hopi Reservation, Arizona. Small, privately-funded Hopi-language immersion Montessori program (ages 3-6) held at the Peace Academic Center. Outreach should be warm/personal given small scale (Coordinator: Paulesha Sewemaenewa, 928-814-0091)."
"Hopscotch Montessori Kyiv (via Seeds for Ukraine)","Ukraine","https://www.facebook.com/hopscotch.montessori.kyiv/","actively indexed/current","https://www.instagram.com/hopscotch_montessori_kyiv/","https://www.linkedin.com/company/hopscotch-montessori-school","","info@hopscotchmontessori.org","high","Staronavodnytska 6b, Kyiv 01015 (+38 067 234-91-15). Part of a larger 'Hopscotch Montessori' network with campuses in Kyiv and NYC — LinkedIn/some IG activity may be shared across campuses rather than Kyiv-exclusive."
"Horme — Red de Proyectos Sociales Montessori","Mexico","https://www.facebook.com/ComunidadHorme","unquantified; referenced via third-party mentions (Montessori México, Educación Montessori pages) rather than strong first-party signal","","","","","medium","Horme is an umbrella NETWORK (est. 2019, grew out of Educateurs sans Frontières' 7th Assembly, with Montessori México/AMI) connecting ~18 Montessori social-impact projects across Mexico — NOT itself a single school. Possible IG @horme_montessori found but tied to 'Comunidad Montessori Hormé' in Cuernavaca, a specific MEMBER project, not the network — excluded from instagram_url to avoid conflation. Unrelated Polish account (@szkola.horme.montessori) also surfaced — false positive, not used."
"Isla Montessori School","Northern Mariana Islands (USA)","https://www.facebook.com/islamontessori.org/","active, includes videos, appears regularly maintained","https://www.instagram.com/islamontessorischool/","","","info@islamontessori.org","high","Dandan, Saipan. Founded 2018, serves ages 2.5-9, offers Chamorro/Carolinian language instruction. 2025 Montessori Global Growth Fund grantee, has an active GoFundMe. Phone (670) 287-5282."
"Keila Montessori MTU","Estonia","https://www.facebook.com/KeilaMontessori/","active — recent posts found (e.g. hiring post for a Montessori group assistant)","","","","montessorikeila@gmail.com","high","NGO founded by local mothers to promote Montessori pedagogy in Keila. Runs one authentic Montessori group (ages 3-6) + a combined-age classroom (grades 2-4). 2025 Montessori Global Growth Fund grantee. Website keilamontessori.ee. Distinct from 'Keila Rukkilille Lasteaed' (separate municipal kindergarten, also has Montessori groups + its own FB page) — do not conflate."
"Little Tree Community (A Wildflower Montessori School)","United States","https://www.facebook.com/p/Little-Tree-Community-A-Wildflower-Montessori-School-61556915281928/","","https://www.instagram.com/littletree_community/","","","info@littletreecommunity.org","medium","Hollister, California. Founded 2020 by Sandra & Natasha Schwehr; part of the national Wildflower Schools micro-school network. Serves ages 2-10, blends Montessori with nature play/cooking/gardening. IG has Reels content (e.g. a reel about opening a new location). 1149 Powell Street, Hollister, CA 95023."
"Loo Kindergarten - Paasupesa Montessori Group","Estonia","https://www.facebook.com/p/Loo-Lasteaed-P%C3%A4%C3%A4supesa-100057060415394/","established page — 558 likes, 129 check-ins","","","","loopesa@gmail.com","medium","This is a MUNICIPAL KINDERGARTEN (Jõelähtme valla lasteaiad network) that runs a Montessori group, not a dedicated freestanding Montessori school — the FB page is for the kindergarten as a whole. Part of Estonian 'Health-Promoting Kindergartens' network since 2005. A second, possibly-duplicate/legacy FB page also exists (facebook.com/Loo-Lasteaed-Pääsupesa-208960535783457) — the one listed has visible engagement metrics, likely current. Address: Saha tee 12, Loo, 74201 Jõelähtme vald."
"MTU Montessori Kiili vallas","Estonia","https://www.facebook.com/p/MT%C3%9C-Montessori-Kiili-vallas-100090426780621/","unquantified — appears to be a smaller/newer community NGO page","","https://www.linkedin.com/in/janell-assmann-31043758/","","montessori.kiilis@gmail.com","medium","NGO (MTU) whose stated goal is to promote authentic Montessori pedagogy in Kiili Municipality (Harju County) and create Montessori kindergartens/schools — appears to be a grassroots/advocacy org rather than an operating school yet. LinkedIn link is the founder's personal profile (Janell Assmann, Founder and Board Member), not a company page. Registered address: Paekna village, Mikujõe tee 2, 75408, Kiili vald."
"Mithing Pangarap Educational Foundation Inc. (Smokey Mountain outreach)","Philippines","https://www.facebook.com/mpefi/","Active, recent Reels/video content","NONE","NONE","NONE","NONE","high","Official page confirmed via mpefi.org homepage link; outreach arm of Philippine Montessori Center"
"Montessori del Mundo Charter School","United States","https://www.facebook.com/MontessoriDelMundo/","Active, confirmed via montessoridelmundo.org and PR mentions","NONE","NONE","NONE","NONE","high","Distinct from the separate Montessori del Mundo PTO FB page (facebook.com/MontessoridelmundoPTO), which is the parent group not the school"
"Montessori for Lebanon","Lebanon","https://www.facebook.com/montessori.for.lebanon","Recent post activity not confirmed from snippets","NONE","NONE","NONE","NONE","medium","Name/Beirut location match well; official site montessori-lebanon.org exists. Do not confuse with separate Lebanese Montessori Association page (facebook.com/MontessoriLB)"
"Montessori Forest","Israel","AMBIGUOUS: https://www.facebook.com/montessoriforestisrael/","Page named Yaldei HaChoresh (Forest Children), Tel Aviv, ~210 likes","NONE","NONE","NONE","NONE","low","Could not confirm this page is tied to the Mikveh Israel campus specifically; Mikveh Israel youth village hosts Montessori kindergartens generally but no page explicitly named Montessori Forest on that campus was confirmed"
"Montessori Foundation Ghana","Ghana","https://www.facebook.com/MontessoriFoundationofGhana/","Recent activity not independently verified from snippets","NONE","NONE","NONE","NONE","medium","Name/location (Labone, Accra) match org description; a similarly named site themontessorifoundationofghana.com also surfaced -- worth manual check before outreach"
"Montessori Head Start Program at Premier Academy Inc.","United States","https://www.facebook.com/PremierAcademyAtlantaGA","Activity not verified via snippets; link pulled directly from org's own site footer","https://www.instagram.com/premieracademyatlantaga/","NONE","NONE","info@premier-academy.org","high","FB and Instagram links pulled directly from premier-academy.org contact footer; page covers both Premier Academy locations, the Renaissance location hosts the Montessori Head Start program"
"Montessori International School of Vietnam — HMD Orphanage Kindergarten Program","Vietnam","https://www.facebook.com/MontessoriInternationalSchoolofVietnam/","Active, established school page since 2007","NONE","https://www.linkedin.com/company/montessori-international-school-of-vietnam","NONE","NONE","high","HMD Orphanage Kindergarten program is run directly by MIS (confirmed via montessori.edu.vn/about-us/charity), not a separate entity -- MIS's own school FB page is the correct contact point"
"Montessori Public Schools Thailand (EsF initiative)","Thailand","NONE","NONE","NONE","NONE","NONE","NONE","NONE","Nationwide AMI/EsF-run initiative across 82+ public schools, not a single institution with its own page. Closest is AMI ESF's own page (facebook.com/MontessoriESF, Amsterdam-based parent org) -- not Thailand-specific. Montessori Thailand (facebook.com/Thailand.Montessori) and Montessori Association of Thailand are separate bodies, not confirmed as this initiative. NOTE: also on the 20-school EsF partnership letter in the Jul7 campaign -- info@montessori-esf.org may already be the right contact route"
"Mulberry Forest Montessori","United States","https://www.facebook.com/mulberryforestschool","Active, ~75 likes, recent hiring posts referencing current season","NONE","NONE","NONE","NONE","high","Confirmed via cross-link with official website mulberryforestschool.net; page titled Mulberry Forest School (not ...Montessori in the URL/name) but content confirms it is the Montessori forest school"
"Ncinci One's Montessori","South Africa","https://www.facebook.com/p/Ncinci-Ones-Montessori-Hole-in-the-Wall-100080748454470/","Active, 1,744 likes","NONE","NONE","NONE","NONE","high","Confirmed via samontessori.org.za and GlobalGiving as the same project at Hole in the Wall/Coffee Bay, Eastern Cape"
"Northern Blooms Montessori","United States","https://www.facebook.com/northernblooms.co/","Appears active, linked from official school website","https://www.instagram.com/northernbloomsmontessori/","NONE","NONE","hello@northernblooms.co","high","FB page name and profile explicitly match Traverse City MI school; also has active Instagram"
"NPH Honduras — Casa Santa Ana Montessori Program","Honduras","NONE","NONE","NONE","https://www.linkedin.com/company/nph-honduras","NONE","NONE","low","Could not confirm a dedicated FB page for the Montessori program itself. A Montessori Bilingual School Santa Ana FB page exists but appears to be a Dominican Republic NPH facility (Casa Santa Ana DR), not Honduras -- do not use, likely wrong country. NPH Honduras general LinkedIn found instead"
"O.B. Montessori Child and Community Foundation — Pagsasarili Preschools","Philippines","AMBIGUOUS: https://www.facebook.com/pages/O.B.%20Montessori%20Pagsasarili%20School%20San%20Juan%20City/1883886908563434/","Activity level unclear from snippets","NONE","NONE","NONE","NONE","medium","Parent org OB Montessori Center's official page is facebook.com/obmcofficial (40,879 likes, clearly active) but that is the HQ school, not the Pagsasarili Foundation specifically; the Pagsasarili-specific San Juan page is plausible but unverified further"
"Pulse of Life Kindergarten","Syria","NONE","NONE","NONE","NONE","NONE","NONE","NONE","No Facebook page or other social profile found matching this specific kindergarten name in Dara'a; searches returned only unrelated Dara'a community pages and an unrelated 'Pulse and Life' volunteer team"
"Rays of Hope Montessori School","Uganda","NONE","NONE","NONE","NONE","NONE","NONE","NONE","Could not confirm a Lubowa, Kampala location; found similarly named but geographically distinct orgs (Rays of Hope for Uganda in Kaberamaido/Akokoma, Rays Of Hope Junior School in Kyengera) that do not clearly match Lubowa -- none reported since unverifiable"
"Salado Montessori Inc.","United States","https://www.facebook.com/SaladoMontessori/","Active, 576 likes, 417 check-ins, recent event promotion post","https://www.instagram.com/saladomontessori/","NONE","NONE","office@saladomontessori.com","high","Matches official school name, address, and website saladomontessori.com exactly"
"Sekoly Kintana (Trilingual Montessori School)","Madagascar","https://www.facebook.com/sekolykintana","Facebook link found directly embedded on the school's own official homepage header","NONE","NONE","NONE","info@sekolykintana.org","high","Confirmed directly from sekolykintana.org homepage which links to this exact Facebook URL as their own page"
"Shishinda Catholic Montessori School","Ethiopia","NONE","NONE","NONE","NONE","NONE","NONE","NONE","No confirmed Facebook page found; one Amharic-named candidate page surfaced but page content was inaccessible and name only partially matched -- not reported as a match"
"Shishur Sevay (Childlife Preserve)","India","https://www.facebook.com/ShishurSevay/","Active, 1,442 likes, posts/videos/reels visible incl. recent Teachers' Day post","NONE","NONE","NONE","NONE","high","Page name matches organization exactly, located Kolkata, matches official website shishursevay.org"
"St. Croix Montessori School","United States Virgin Islands","https://www.facebook.com/StCroixMontessori/","Active, 1,376 likes, 206 visits","NONE","NONE","NONE","info@stxmontessori.com","high","Matches official school name and Christiansted location exactly, corroborated by official website stcroixmontessori.com"
"St. Joseph Montessori School (Likwakwanda)","Malawi","NONE","NONE","NONE","NONE","NONE","NONE","NONE","No dedicated FB page found after multiple searches (school name, Thyolo, Likwakwanda, Warm Heart Ministries); only unrelated same-named schools elsewhere (Columbus OH, Joliet IL, Buduburam Ghana) surfaced"
"St. Joseph Montessori School (Ndirima-Litembo)","Tanzania","NONE","NONE","NONE","NONE","NONE","NONE","NONE","No dedicated FB page found across several query variants (school name, Ndirima, Songea, VLA Global Foundation); only unrelated St Joseph schools in Tanzania surfaced"
"St. Justin's Montessori School","Ethiopia","AMBIGUOUS: https://www.facebook.com/vincentian.l.missionaries/","Parent org page active, occasionally posts about Ambo projects","NONE","NONE","NONE","NONE","low","School itself has no dedicated FB page found; run by Vincentian Lay Missionaries Ireland, whose org FB page is the only related presence"
"Tartu Forselius School (Montessori classroom)","Estonia","https://www.facebook.com/forseliusekool/","Active, recent live videos and posts","NONE","NONE","NONE","NONE","high","Confirmed match: Tartu Forseliuse Kool opened Estonia's first public-school Montessori class in Sept 2024; page is for the whole school, Montessori class is one program within it"
"TESMA — Trilingual Elementary Montessori School of Madagascar","Madagascar","NONE","NONE","NONE","NONE","NONE","NONE","NONE","No dedicated FB page found despite multiple query variants; facebook.com/TMESNM is a different unrelated school; parent partner org Education For Madagascar has an active FB page but is not TESMA-specific"
"The Sundrop School","United States","https://www.facebook.com/sundropmontessori/","Active, recent posts referencing current session and ongoing programs","https://www.instagram.com/sundropmontessori/","NONE","NONE","info@sundropmontessori.com","high","Confirmed match, Roscommon MI nature-based Montessori school matches brief exactly"
"Victoria Montessori School","Uganda","https://www.facebook.com/victoriamontessorischools","Page exists, no clear recent-activity date visible in snippets","NONE","NONE","NONE","NONE","high","Confirmed Entebbe/Kampala Road school founded 2001, only AMS school in Uganda, matches brief closely; other FB URL variants appear to be duplicates"
"VsI Garstycios Grudelis (The Mustard Seed)","Lithuania","https://www.facebook.com/garstyciosgrudelisdarzelis/","Active, recent video posts visible in search results","NONE","NONE","NONE","NONE","high","Confirmed Kaunas Montessori kindergarten matches MGGF grant listing exactly; name translates to Mustard Seed as expected"
"Vusumnotfo — Building a Preschool in Rural Swaziland","Eswatini","https://www.facebook.com/people/VusumnotfoEswatini/100069255605925/","Active, ~1,067 likes, 4 talking about it, 3 check-ins","https://www.instagram.com/vusumnotfo.eswatini/","NONE","NONE","NONE","high","Confirmed via own website vusumnotfo.org, Piggs Peak northern Eswatini community org matches brief exactly; org is a broader early-childhood community program, not solely a single preschool building"
"Zama Montessori Centre","South Africa","NONE","NONE","NONE","NONE","NONE","zamamont@webmail.co.za","low","No confirmed Facebook page found after multiple searches; founder confirmed as Bukelwa Selema per samontessori.org.za but no matching centre FB page located. Email found incidentally via Benoni City Times article -- flag back to email track since a working address may exist"
"AIMPO Rwanda (Association pour la promotion Montessori)","Rwanda","AMBIGUOUS: https://www.facebook.com/mankindprogress.aimpo","Cannot confirm activity level from snippets alone; similar variant facebook.com/mankindprogress.aimpo.3 also surfaced","NONE","NONE","NONE","NONE","medium","AIMPO (African Initiative for Mankind Progress Organization) confirmed as correct org serving Batwa community in Rwanda since 2001 per aimpo.org; two similar-handle FB pages found, could not verify which is the live authentic page without direct access"
"A Growing Place Montessori School","United States","https://www.facebook.com/agrowingplacestl/","","","","","","high","Snippet indicates school closed its doors after ~50 years, but page match is exact (name + St. Louis)"
"A.G. Montessori School","United States","https://www.facebook.com/AGMontessoriSchool/","","","","","","high","Clear match, 406 likes, Uniontown PA confirmed in snippet"
"ABN Columbine Montessori School","United States","https://www.facebook.com/abncolumbine/","","","","","","high","Denver CO confirmed in snippet title"
"Absorbent Minds Montessori Preschool","Zimbabwe","https://www.facebook.com/p/Absorbent-Mind-Montessori-Kindergarten-and-Preschool-Zimbabwe-100071294977798/","","","","","","high","Page explicitly named for Zimbabwe; multiple same-name schools exist elsewhere but this one matches location"
"Acacia School Eldoret","Kenya","https://www.facebook.com/p/Acacia-School-Eldoret-100057090026615/","","","","","","high","Exact name + location match in title, active page with high engagement"
"Aguai Escola Montessoriana","Brazil","https://www.facebook.com/AguaiMontessoriana/","","","","","","high","Exact name + São Paulo SP match in title"
"Alcott School-Dobbs Ferry","United States","https://www.facebook.com/The-Alcott-School-1702132113345504/","","","","","","high","Exact name + Dobbs Ferry NY match in title, 382 likes"
"Aldeia Núcleo de Educação Montessori","Brazil","https://www.facebook.com/aldeiamontessori/","","","","","","high","Rio de Janeiro RJ confirmed in title, 23,667 likes, matches school profile description"
"All Are Friends Montessori","United States","https://www.facebook.com/pages/All%20Are%20Friends%20Montessori/117809851640615/","","","","","","medium","Name matches exactly but snippet did not confirm Foster City location"
"Antonio Paoli","United States","https://www.facebook.com/pages/Antonio%20Paoli%20Vega%20Alta/176967152352728/","","","","","","medium","Public Montessori school in Vega Alta, PR; multiple related pages found, exact primary page uncertain"
"Appleseed International School","United States","https://www.facebook.com/p/Appleseed-Montessori-School-100084723012783/","","","","","","medium","Sunnyvale CA confirmed in title; multiple pages exist under slightly different names for what appears to be the same school"
"Aquinas Montessori School / Old Town Montessori School","United States","https://www.facebook.com/AquinasMontessoriSchool/","","","","","","high","Page titled 'Aquinas and Old Town Montessori Schools | Alexandria VA' — covers both names in the source list"
"Around the Sun Montessori","United States","https://www.facebook.com/Around-the-Sun-Montessori-294796864389/","","","","","","medium","Two candidate FB pages found — picked named page with clear Medina OH match"
"Ashland Montessori School","United States","https://www.facebook.com/ashlandmontessori/","","","","","","high","Single clear match, Ashland OH confirmed in snippet"
"Asilo Nido ""Terraluna"" (Privata)","Italy","https://www.facebook.com/asilonidoterraluna/","","","","","","high","Snippet explicitly matches 'Asilo Nido Terraluna | Usmate Velate'"
"Asilo nido Arcobaleno ""Renilde Stoppani Montessori"" (Comunale)","Italy","https://www.facebook.com/montesanvito/posts/%EF%B8%8Favviso-iscrizioni-asilo-nido-arcobaleno-ae-20252026-si-informa-la-cittadinanza-/1024056546505019/","","","","","","medium","No dedicated FB page found; only the Comune di Monte San Vito municipal page posting an enrollment announcement"
"Asociacion de Escuelas Montessori de Puebla AC","Mexico","https://www.facebook.com/aemontessoridepuebla/","","","","","","high","Name matches association name closely (aemontessoridepuebla)"
"Atlantis Centers Montessori School","United States","","","","","https://twitter.com/atlantiscenters","","none","No facebook.com page found matching Tinton Falls NJ; found only unrelated FB page and a Twitter/X handle (unverified)"
"Ayne's Montessori Preschool","Zimbabwe","https://www.facebook.com/AynesMontessoriPreschool/","","","","","","high","Clear name and Harare location match"
"Bambini Montessori","Mexico","https://www.facebook.com/www.bambinimontessori.com.mx/","","","","","","high","Snippet matches 'Bambini Montessori Desde 1976 Tecamachalco | Naucalpan de Juárez'"
"Bambini Montessori (Zimbabwe)","Zimbabwe","https://www.facebook.com/Bambini-Montessori-Zimbabwe-210984645741933/","","","","","bambiniprincipal@gmail.com","medium","Page matches country and city but snippet does not confirm Hillside suburb"
"Bambino Montessori","Mexico","https://www.facebook.com/bambinomontessorimx/","","","","","","high","Snippet 'Bambino Montessori | Zapopan' matches city exactly"
"Bebê-Abá (Berçário)","Brazil","https://www.facebook.com/escolamiriamricci/","","","","","","high","Page is 'Escola Miriam Ricci / Berçário Bebê-Abá', São José dos Campos SP — combined school name, clear match"
"Belden Hill Montessori","United States","https://www.facebook.com/beldenhillmontessori/","","https://www.instagram.com/beldenhillmontessori/","","","","high","Snippet confirms Wilton CT location"
"Belgrano Day School (taller Montessori)","Argentina","https://www.facebook.com/BelgranoDaySchool/","","","","","","high","Main school page, Buenos Aires confirmed in snippet; Montessori is a workshop/program within the school not a separate FB page"
"Bernarda Robles De Hevia","United States","https://www.facebook.com/escuelabernardaroblesdehevia/","","","","","","high","Puerto Rico public Montessori school, Naranjito confirmed in snippet"
"Bettbien Montessori Elementary & High School","United States","https://www.facebook.com/BettBienMontessori/","","","","","","high","Confirmed San Jose City, Nueva Ecija, Philippines match (listed as United States in source data but is actually Philippines)"
"Bilbao Montessori school","Mexico","https://www.facebook.com/pages/Colegio-Bilbao-Montessori-GuadalajaraJal/113605135323132","","","","","","medium","Multiple similarly-named FB page IDs found, likely duplicate/legacy listings for same school; both point to Guadalajara,Jal"
"Bilingue Montessori Kinder AC - Valle Verde Institute","Mexico","https://www.facebook.com/institutoverdevalle/","","https://www.instagram.com/explore/locations/661462416/instituto-verde-valle---kinder-bilingue-montessori/","","","","high","Page name 'Instituto Verde Valle - Kinder Bilingue Montessori' is an exact match; located in Verde Valle, Guadalajara"
"Bramble Nature Campus","United States","https://www.facebook.com/p/Bramble-Nature-Campus-61566487289646/","","","","","","high","Confirmed Cincinnati OH in snippet"
"Bridges Montessori Academy","United States","https://www.facebook.com/BridgesMontessoriAcademy/","","","https://www.linkedin.com/company/bridges-montessori-academy","","","medium","FB page found via search but snippet content restricted; other sources confirm St. Charles IL match; one result notes school may be closed as of Sept 2025"
"Bridges Montessori,Inc.","United States","https://www.facebook.com/BridgesMontessoriBH/","","","","","","high","'Bridges Montessori School (Bright Horizons)' confirmed Stuart FL in snippet"
"Bridgeview Montessori School","United States","https://www.facebook.com/bridgeviewmontessorischool/","","","","","","high","Confirmed Sagamore MA in snippet"
"Bright Beginnings Montessori Preschool","United States","https://www.facebook.com/brightbeginningsmontessorisanmateo/","","","","","","high","Page name explicitly includes 'sanmateo'; snippet confirms San Mateo CA preschool"
"Bright Horizons Montessori at Fiddler's Green","United States","https://www.facebook.com/BHFiddlersGreen/","","","","","","high","Snippet confirms exact school name, Englewood CO address, 179 likes"
"Bright Horizons Montessori at Greenwood Plaza","United States","https://www.facebook.com/BHGreenwoodPlaza/","","","","","","high","Snippet confirms exact school name and Englewood CO location"
"BrightStar Montessori Academy","Kenya","https://www.facebook.com/p/Eldoret-Bright-Star-Montessori-Academy-100076364421123/","","https://www.instagram.com/explore/locations/339400240/bright-star-montessori-academy/","","","","high","Page name explicitly 'Eldoret Bright Star Montessori Academy', 200 likes"
"Brixham Montessori Friends School","United States","https://www.facebook.com/nurturethewholechild/","","","","","","high","Snippet confirms 'Brixham Montessori Friends School | York ME', 544 likes"
"Brookfield Academy – Livonia Campus","United States","https://www.facebook.com/brookfieldacademylivonia/","","","","","","high","Page name 'Brookfield Academy - Michigan | Livonia MI' exact match; part of Michigan Montessori chain"
"Brookfield Academy – West Bloomfield Campus","United States","https://www.facebook.com/brookfieldacademywestbloomfield/","","","","","","high","Page name 'Brookfield Academy - Michigan | West Bloomfield Township MI' exact match; part of Michigan Montessori chain"
"Brookhills Montessori School","Botswana","https://www.facebook.com/BrookhillsMSchool/","","","","","","high","Confirmed via related APSA Botswana event post at same school; matches Gaborone/Botswana context"
"Buckhead Preparatory School","United States","https://www.facebook.com/buckheadprep/","","","","","","high","Snippet confirms 'Buckhead Preparatory School | Atlanta GA', 910 likes"
"Buenos Aires Montessori School","Argentina","","","https://www.instagram.com/buenosairesmontessori/?hl=es","","","","none","No dedicated Facebook page found for BAMS specifically; other Montessori Argentina pages are distinct organizations"
"Burj Daycare Nursery (Montessori)","United Arab Emirates","https://www.facebook.com/arabi.ranch.7/","","","","","","medium","Page titled 'Burj Daycare Nursery AR II' plausibly matches Arabian Ranches 2 branch, but exact branch confirmation not visible in snippet"
"Montessori Quinto Sol","Mexico","https://www.facebook.com/MontessoriQuintoSol/","active","","","","","high","Two FB results (main page + older pages listing); name+city match Puebla/Cholula"
"Montessori School St. Clair","United States","https://www.facebook.com/groups/1504971233097613/","unknown","","","","","medium","Only a FB group found (not a page); name matches, activity unclear"
"Montessori School XXI","Mexico","https://www.facebook.com/pages/Colegio-Montessori-Siglo-XXI/282949975370262","unknown","","","","","medium","Likely 'Colegio Montessori Siglo XXI' in Zapopan; login-walled page, city matches"
"Montessori School at Lilburn","United States","https://www.facebook.com/MontessoriSchoolsofGeorgia/","active","","","","","high","389 likes, 93 visits; Stone Mountain GA matches"
"Montessori School of Brentwood,Inc.","United States","https://www.facebook.com/p/Montessori-School-of-Brentwood-94513-100063503145725/","active","","","","","high","Region=CA in record; Brentwood CA 94513 page matches"
"Montessori School of Downtown Pearland","United States","https://www.facebook.com/montessorischoolofdowntownpearlandcampus/","active","","","","","high","140 likes, 19 visits; Pearland TX exact match"
"Montessori School of Fairfax","United States","https://www.facebook.com/p/Montessori-School-of-Fairfax-100063579068634/","active","","","","","high","299 likes; Chantilly VA matches"
"Montessori School of Fort Worth","United States","https://www.facebook.com/montessorischooloffortworth/","active","","","","","high","819 likes, 154 check-ins; Fort Worth TX exact match"
"Montessori School of Fremont","United States","https://www.facebook.com/MontessoriSchoolofFremont/","active","","","","","high","562 likes, 309 visits; Fremont CA exact match"
"Montessori School of North Hoffman","United States","https://www.facebook.com/MontessoriAcademyofNorthHoffman/","active","","","","","medium","Actual name is 'Montessori Academy of North Hoffman'; Hoffman Estates IL matches address"
"Montessori School of Northampton","United States","https://www.facebook.com/pages/The-Montessori-School-Of-Northampton/659944510788775","active","","","","","high","Northampton MA page created 2014; name+city match"
"Montessori School of Northern Virginia","United States","https://www.facebook.com/MontessoriSchoolofNorthernVirginia/","active","","","","","high","Annandale VA exact match"
"Montessori School of Pensacola","United States","https://www.facebook.com/montessoripensacola/","active","","","","","high","1,406 likes, 889 visits; Pensacola FL exact match"
