"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"じぶんみらい保育園東大宮","Japan","https://www.facebook.com/jmh.higashiomiya/","","https://www.instagram.com/jmh_higashiomiya/","","","","high","exact name+location match confirmed (Saitama-shi Saitama, near Higashi-Omiya station)"
"じぶんみらい保育園荻窪","Japan","https://www.facebook.com/people/企業主導型保育園じぶんみらい保育園-荻窪/100063807863171/","","https://www.instagram.com/jmh_ogikubo/?hl=ja","","","","high","name matches Ogikubo branch (Suginami-ku)"
"じぶんみらい保育園藤沢","Japan","https://www.facebook.com/p/企業主導型保育園じぶんみらい保育園-藤沢-100063806957260/","","https://www.instagram.com/jmh_fujisawa/","","","","high","exact name+location match confirmed (Fujisawa-shi Kanagawa)"
"すくすくこどもの家","Japan","","","","","","","none","no FB page found; facility appears to have no dedicated social media presence"
"すくすくこども園","Japan","","","https://www.instagram.com/sukusuku.doujin/","","","","none","no FB page found; operator has an Instagram but no located FB page"
"すばる幼稚園","Japan","https://www.facebook.com/pages/すばる幼稚園/453894648007765/","","","","","","medium","name matches exactly but city/location not confirmable from snippet"
"すみよし幼稚園","Japan","https://www.facebook.com/pages/すみよし幼稚園/1759089114202983/","","","","","","medium","name matches exactly but 長崎市 location not confirmable from snippet"
"すわせいぼ幼稚園","Japan","https://www.facebook.com/p/すわせいぼ幼稚園-100042619976090/","","","","","","high","snippet confirms Catholic kindergarten in Suwa City, Nagano — exact match"
"そがチャイルドハウス保育園","Japan","https://ja-jp.facebook.com/childhouse.ed.jp/","","","","","","medium","FB URL found but could not confirm content match in snippet"
"そよかぜハーモニー保育園","Japan","","","","","","","none","no FB page found; operator has a website but no located FB presence"
"そらのいえ保育園","Japan","","","","","","","none","no FB page found; official site exists but no social media presence located"
"たかね保育園","Japan","https://www.facebook.com/pages/たかね保育園/277114422715919/","","","","","","medium","name matches exactly but 町田市 location not confirmable from snippet"
"たかね第二保育園","Japan","","","","","","","none","No FB page found in search; official site exists, no social links surfaced"
"たきこ幼児園","Japan","","","","","","","none","No FB page found; official site exists, no dedicated FB surfaced"
"たちばな保育園","Japan","","","","","","","none","Multiple same-name FB pages found (other cities) but none confirmed for Ebina-shi"
"たまほいくえん","Japan","","","","","","","none","No FB page found; Instagram may exist but URL not surfaced in snippets"
"たんぽぽこども園","Japan","","","","","","","none","Only same-name FB page found is for a different location (Koshu-shi Yamanashi), not Miyaki-gun Saga"
"ちいさないす","Japan","","","","","","","none","No FB page found for this specific facility in Kohoku-ku"
"ちきゅうのこどもほいくえん成城","Japan","https://www.facebook.com/ちきゅうのこどもほいくえん成城-909443675774859/","","","","","","high","Clear name+location match (Setagaya-ku Tokyo), Montessori-based facility opened 2015, 38 likes"
"ちとせ學院","Japan","","","","","","","none","No dedicated FB page found for the main facility; chain appears to rely on website/Instagram over FB"
"ちとせ學院Due南茨木","Japan","","","","","","","none","No FB page found; same chain as ちとせ學院"
"ちとせ學院Tre保育園","Japan","","","","","","","none","No FB page found; same chain as ちとせ學院"
"ちとせ學院めぐみの森","Japan","","","https://www.instagram.com/chitosemegumi/","","","","medium","No FB page found but Instagram account clearly matches; same chain as ちとせ學院"
"ちどり幼稚園","Japan","https://www.facebook.com/p/学校法人田口学園ちどり幼稚園-100080336413218/","","","","","","medium","operator mismatch found in refined search (川尻学園 vs 田口学園); plausible but unverified"
"ちのせいぼ幼稚園","Japan","","","","","","","none","No FB page found; facility has a LINE Official Account instead"
"ちゃいるどはうすNido&Infant","Japan","https://www.facebook.com/childhouse.ed.jp/","","","","","","high","Umbrella FB page for the ちゃいるどはうす group explicitly mentions Nido&Infant as one of its facilities in Mito-shi"
"ちゃいるどはうす保育園","Japan","https://www.facebook.com/childhouse.ed.jp/","","","","","","high","FB page title explicitly lists this facility; confirmed name+location match"
"ちゃいるどはうす保育所","Japan","","","","","","","none","Different city (北上市) from the Mito chain; no distinct FB page found in search results"
"ちゃいるどはうす小さなおうち","Japan","https://www.facebook.com/childhouse.ed.jp/","","","","","","medium","Same operator/chain website as the confirmed FB page, but this specific branch name not shown in FB page title/snippet"
"ちゃいるどはうす森のほいくえん","Japan","https://www.facebook.com/childhouse.ed.jp/","","","","","","high","FB page title explicitly includes this facility name alongside ちゃいるどはうす保育園"
"ちゅうりっぷ保育園","Japan","","","","","","","none","Search returned FB pages for same-named schools in other prefectures; no confirmed match for Fukushima-shi location"
"つくしの森幼稚園","Japan","","","","","","","none","No FB page found; only official site and directory listings"
"つくし野天使幼稚園","Japan","","","","","","","none","No FB page found in search results"
"つくばトッポンチーノ保育園","Japan","https://www.facebook.com/p/社会福祉法人こころの種福祉会つくばトッポンチーノ保育園-100057403362291/","","","","","","high","Page name exactly matches, location Tsukuba-shi confirmed by facility description"
"つくばモンテッソーリこどもの家","Japan","","","","","","","none","No confirmed FB match; a differently-named/English-branded entity appeared but not confirmed as same school"
"つづきルーテル保育園","Japan","","","","","","","none","No FB page found; operator's own site has no FB link surfaced in results"
"つぼみの森保育園","Japan","https://www.facebook.com/pages/つぼみの森保育園/1515687625330241/","","","","","","medium","Page name decodes to exact match, but city could not be verified in the snippet"
"つぼみの森第二保育園","Japan","","","","","","","none","No distinct FB page found for the Daini/第二 branch; only the sibling page appeared in results"
"つぼみ保育園","Japan","","","","","","","none","Multiple same-named FB pages exist (other prefectures) but none confirmed as the Sakai-shi, Fukui location"
