"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Bettbien Montessori Elementary & High School","United States","https://www.facebook.com/BettBienMontessori/","","","","","","high","Confirmed San Jose City, Nueva Ecija, Philippines match (listed as United States in source data but is actually Philippines)"
"Big Bear Montessori – The Lighthouse Project","United States","","","","","","","none","No matching FB page found for Fawnskin; only unrelated community pages returned"
"Bilbao Montessori school","Mexico","https://www.facebook.com/pages/Colegio-Bilbao-Montessori-GuadalajaraJal/113605135323132","","","","","","medium","Multiple similarly-named FB page IDs found, likely duplicate/legacy listings for same school; both point to Guadalajara,Jal"
"Bilingue Montessori Kinder AC - Valle Verde Institute","Mexico","https://www.facebook.com/institutoverdevalle/","","https://www.instagram.com/explore/locations/661462416/instituto-verde-valle---kinder-bilingue-montessori/","","","","high","Page name 'Instituto Verde Valle - Kinder Bilingue Montessori' is an exact match; located in Verde Valle, Guadalajara"
"Bonifacio Sanchez Jimenez","United States","","","","","","","none","No facebook.com page found; search returned only general directory/school-info sites"
"Bramble Nature Campus","United States","https://www.facebook.com/p/Bramble-Nature-Campus-61566487289646/","","","","","","high","Confirmed Cincinnati OH in snippet"
"Bridges Montessori Academy","United States","https://www.facebook.com/BridgesMontessoriAcademy/","","","https://www.linkedin.com/company/bridges-montessori-academy","","","medium","FB page found via search but snippet content restricted; other sources confirm St. Charles IL match; one result notes school may be closed as of Sept 2025"
"Bridges Montessori,Inc.","United States","https://www.facebook.com/BridgesMontessoriBH/","","","","","","high","'Bridges Montessori School (Bright Horizons)' confirmed Stuart FL in snippet"
"Bridgeview Montessori School","United States","https://www.facebook.com/bridgeviewmontessorischool/","","","","","","high","Confirmed Sagamore MA in snippet"
"Bright Beginnings Montessori Preschool","United States","https://www.facebook.com/brightbeginningsmontessorisanmateo/","","","","","","high","Page name explicitly includes 'sanmateo'; snippet confirms San Mateo CA preschool"
"Bright Beginnings Montessori School, Inc.","United States","","","","","","","none","Only generic same-name FB page found with no location confirmation; too ambiguous to accept for Libertyville"
"Bright Horizons Montessori at Fiddler's Green","United States","https://www.facebook.com/BHFiddlersGreen/","","","","","","high","Snippet confirms exact school name, Englewood CO address, 179 likes"
"Bright Horizons Montessori at Greenwood Plaza","United States","https://www.facebook.com/BHGreenwoodPlaza/","","","","","","high","Snippet confirms exact school name and Englewood CO location"
"Bright Horizons Montessori at the Marina","United States","","","","","","","none","Snippet indicates this location is closed; no matching FB page found"
"BrightStar Montessori Academy","Kenya","https://www.facebook.com/p/Eldoret-Bright-Star-Montessori-Academy-100076364421123/","","https://www.instagram.com/explore/locations/339400240/bright-star-montessori-academy/","","","","high","Page name explicitly 'Eldoret Bright Star Montessori Academy', 200 likes"
"Brixham Montessori Friends School","United States","https://www.facebook.com/nurturethewholechild/","","","","","","high","Snippet confirms 'Brixham Montessori Friends School | York ME', 544 likes"
"Brookfield Academy – Livonia Campus","United States","https://www.facebook.com/brookfieldacademylivonia/","","","","","","high","Page name 'Brookfield Academy - Michigan | Livonia MI' exact match; part of Michigan Montessori chain"
"Brookfield Academy – West Bloomfield Campus","United States","https://www.facebook.com/brookfieldacademywestbloomfield/","","","","","","high","Page name 'Brookfield Academy - Michigan | West Bloomfield Township MI' exact match; part of Michigan Montessori chain"
"Brookhills Montessori School","Botswana","https://www.facebook.com/BrookhillsMSchool/","","","","","","high","Confirmed via related APSA Botswana event post at same school; matches Gaborone/Botswana context"
"Buckhead Preparatory School","United States","https://www.facebook.com/buckheadprep/","","","","","","high","Snippet confirms 'Buckhead Preparatory School | Atlanta GA', 910 likes"
"Buenos Aires Montessori School","Argentina","","","https://www.instagram.com/buenosairesmontessori/?hl=es","","","","none","No dedicated Facebook page found for BAMS specifically; other Montessori Argentina pages are distinct organizations"
"Burj Daycare Nursery (Montessori)","United Arab Emirates","https://www.facebook.com/arabi.ranch.7/","","","","","","medium","Page titled 'Burj Daycare Nursery AR II' plausibly matches Arabian Ranches 2 branch, but exact branch confirmation not visible in snippet"
