school_name,country,facebook_url,fb_activity,instagram_url,linkedin_url,x_url,email_found_incidentally,confidence,notes
"Montessori Children's Community (Brookfield, IL)",United States,https://www.facebook.com/montessorichildrenscommunity/,,https://www.instagram.com/montessorichildrenscommunity/?hl=en,,,,high,"Brookfield IL confirmed, address 3424 Maple Ave matches"
Montessori Center of Jackson,United States,https://www.facebook.com/Montessori-Center-of-Jackson-211891652649/,,,,,,medium,"Snippet shows this as Jackson TN not Jackson MS; input gives no state, treated as plausible match"
Montessori at Roseborough,United States,,,,,,,low,"No direct FB URL found in snippets despite site referencing social media; Instagram found instead"
Montessori Academy of Spartanburg,United States,https://www.facebook.com/montessorispartanburg/,,https://www.instagram.com/montessorispartanburg/,,,,high,"Spartanburg SC confirmed, 637 likes"
Montessori Academy of Peoria,United States,https://www.facebook.com/montessoriacademyofpeoria/,,,,,,high,"Peoria IL confirmed"
Montessori Academy of Owasso,United States,https://www.facebook.com/MontessoriAcademyofOwasso/,,https://www.instagram.com/montessori_academy_owasso/,,,,high,"Owasso OK confirmed, 1925 likes"
MomaHill Montessori School,United States,https://www.facebook.com/momahillschool,,,,,,medium,"Snippet shows Lagos Nigeria address (Ojodu Lagos) matching input's Lagos city despite 'United States' country tag in input data"
Mission Academy,United States,https://www.facebook.com/MissionAcademyLC/,,https://www.instagram.com/missionacademylc/,,,,high,"Las Cruces NM confirmed, 2447 likes; school reportedly closed 2025 per one snippet"
Miniapple International Montessori School – Roseville,United States,https://www.facebook.com/MiniappleMontessori/,,,,,,high,"Roseville MN confirmed via multiple posts referencing Roseville location"
Miniapple International Montessori School – Oakdale,United States,https://www.facebook.com/MiniappleMontessori/,,,,,,high,"Oakdale MN confirmed via virtual tour post referencing Oakdale location; shared FB page covers all Miniapple locations"
