"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Hill Point Montessori Preparatory School","United States","https://www.facebook.com/hillpointmontessori/","active","","","","","high","Page title confirms Hill Point Montessori Preparatory School West Hills CA"
"Hill View Montessori Charter Public School","United States","https://www.facebook.com/HillViewMontessoriCharterPublicSchool/","active","","","","","high","Page title confirms Haverhill MA, 1206 likes"
"Hilltop Montessori School","United States","","","","","","","none","Multiple unrelated Hilltop Montessori pages found, no city given to disambiguate"
"Hmoob Toj Siab Montessori Academy","United States","https://www.facebook.com/HmongAmericanPartnership/","active","","","","","medium","No dedicated school FB page found; official presence via parent org page"
"Holy Name of Mary Montessori School","United States","https://www.facebook.com/HolyNameOfMaryMontessoriSchool/","active","","","","","high","Page title confirms Croton-on-Hudson NY"
"Hope Sprouts International School","Japan","https://www.facebook.com/HopeSproutsTsurumi/","unknown","","","","","high","Page confirms location Tsurumi-ku Osaka"
"Hopkins Early Childhood Education Center","United States","","","","","","","none","Only found Hopkins Minnesota entity, different from Berkeley CA center"
"Hopscotch Montessori Kyiv (via Seeds for Ukraine)","Ukraine","https://www.facebook.com/hopscotch.montessori.kyiv/","active","https://www.instagram.com/hopscotch_montessori_kyiv/","https://www.linkedin.com/company/hopscotch-montessori-school","","","high","seeds4ukraine.com confirms link"
"ICE モンテッソーリこどものいえ三島","Japan","","","","","","","none","No facebook.com result found; only official ice-kodomonoie.com site pages"
"ICEモンテッソーリこどものいえ 吉祥寺","Japan","","","","","","","none","No facebook.com result found for this specific location"
"ICEモンテッソーリこどものいえ 宮前平","Japan","","","","","","","medium","Shared ICE brand FB page may cover this location but not confirmed"
"ICEモンテッソーリこどものいえ 横浜","Japan","https://www.facebook.com/p/ICE-100066922316642/","unknown","","","","","medium","Generic ICE page, not confirmed Yokohama-specific, likely shared brand page"
"ICEモンテッソーリこどものいえ武蔵浦和","Japan","","","","","","","none","No facebook.com result found for this specific location"
"Ines Maria Mendoza","United States","https://www.facebook.com/EscuelaacreditadaInesMariaMendoza/","active","","","","","medium","Multiple Ines Maria Mendoza schools exist in Puerto Rico; flagging as candidate"
