"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"東京モンテッソーリスクール","Japan","https://www.facebook.com/p/%E6%9D%B1%E4%BA%AC%E3%83%A2%E3%83%B3%E3%83%86%E3%83%83%E3%82%BD%E3%83%BC%E3%83%AA%E3%82%B9%E3%82%AF%E3%83%BC%E3%83%ABTokyo-Montessori-School-100063922298810/","unknown","","","","","high","Confirmed Minato-ku Tokyo, opened June 2018, AMI standard Montessori"
"東野保育園","Japan","","","","","","","none","No FB found"
"松原保育園","Japan","","","","","","","none","FB match found is for Matsubara-shi Osaka school, not Akishima-shi"
"松戸ひばり保育園","Japan","https://www.facebook.com/pages/%E6%9D%BE%E6%88%B8%E3%81%B2%E3%81%B0%E3%82%8A%E4%BF%9D%E8%82%B2%E5%9C%92/145937908776763/","unknown","","","","","high","Exact unique name match in Matsudo-shi context"
"松枝保育園","Japan","https://www.facebook.com/pages/%E6%9D%BE%E6%9E%9D%E4%BF%9D%E8%82%B2%E5%9C%92/347649991988164/","unknown","","","","","high","Unique name, single result"
"松江暁の星幼稚園","Japan","https://www.facebook.com/pages/%E6%9D%BE%E6%B1%9F%E6%9A%81%E3%81%AE%E6%98%9F%E5%B9%BC%E7%A8%9A%E5%9C%92/248097708995724/","unknown","","","","","high","Exact unique name match, Matsue-shi"
"松浦学園 モンテッソーリ子どもの家","Japan","https://www.facebook.com/pages/%E6%9D%BE%E6%B5%A6%E5%AD%A6%E5%9C%92%E3%83%A2%E3%83%B3%E3%83%86%E3%83%83%E3%82%BD%E3%83%BC%E3%83%AA%E5%AD%90%E3%81%A9%E3%82%82%E3%81%AE%E5%AE%B6/340434539687654/","unknown","","","","","high","Exact unique name match"
"柏崎カトリック白百合幼稚園","Japan","","","","","","","none","No FB found; found only unrelated 韮崎カトリック白百合幼稚園"
"柿の実保育園","Japan","https://m.facebook.com/p/%E6%9F%BF%E3%81%AE%E5%AE%9F%E4%BF%9D%E8%82%B2%E5%9C%92-100067779995903/?locale=ja_JP","unknown","","","","","high","Unique name, single result"
"栃尾天使幼稚園","Japan","","","","","","","none","No FB found"
"栃木幼稚園","Japan","","","","","","","none","No FB found"
"栄光乃園幼稚園","Japan","","","","","","","none","No FB found"
"根室カトリック幼稚園","Japan","","","","","","","none","No FB found; only unrelated Nemuro board of education page"
"桂ぶどうの木こども園","Japan","","","","","","","none","No FB found"
"桂保育園","Japan","","","","","","","none","No FB found"
"桜の聖母幼稚園","Japan","https://www.facebook.com/270604249638932","unknown","","","","","high","Confirmed Sasebo-shi location"
"桜ヶ丘はないろ保育園","Japan","","","","","","","none","No FB found"
"桜ヶ丘幼稚園","Japan","","","","","","","none","Ambiguous - multiple branches exist (Nagasaki, Shonan, Ikoma); Mishima-shi not confirmed"
"桜町聖母幼稚園","Japan","https://www.facebook.com/catholic.sakuramachi/","active","","","","","high","Confirmed via post content referencing 桜町聖母幼稚園の桜, Takamatsu-shi"
