"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Montessori School of Tracy,Inc.","United States","https://www.facebook.com/MontessoriSchoolofTracy/","active","","","","","high","20 years operating, AMS-affiliated; Tracy CA exact match"
"Montessori School of the Finger Lakes","United States","https://www.facebook.com/montessorischoolofthefingerlakes/","active","","","","","high","Auburn NY exact match"
"Montessori School on 11th Street","United States","https://www.facebook.com/beaumontmontessori/","active","","","","","high","512 likes, 72 check-ins; Beaumont TX exact match, address 2510 N 11th St"
"Montessori Sierra Madre","Mexico","https://www.facebook.com/montessori.sierramadre/","active","","","","","high","3,381 likes; San Pedro Garza Garcia = Monterrey metro area match"
"Montessori Studies Center SC","Mexico","https://www.facebook.com/cemontessori/","unknown","","","","","medium","Likely 'Centro de Estudios Montessori A.C.' (Spanish translation); Zapopan area match"
"Montessori Tunisie crèche et jardin d'enfants (Ariana)","Tunisia","https://www.facebook.com/montessoriTunisie/","active","","","","","medium","4,609 likes; page location shows Tunis not specifically Ariana district"
"Montessori World School","United States","https://www.facebook.com/MontessoriWorldSchool/","unknown","","","","","high","Orlando FL exact match"
"Montessori Zimbabwe (national association)","Zimbabwe","","","","","","","none","Multiple similarly-named pages (Bulawayo, Harare) but no clear 'national association' match"
"Montessori at Fiddler's Green","United States","https://www.facebook.com/BHFiddlersGreen/","active","","","","","high","179 likes; actual name 'Bright Horizons Montessori at Fiddler's Green', Englewood CO matches"
"Montessori at Flatiron","United States","https://www.facebook.com/NYCMAF/","active","","","","","high","Page 'The Montessori Schools in Flatiron & SoHo'; NYC matches, 5 W 22nd St Flatiron"
"Montessori at the Marina","United States","","","","","","","none","No dedicated FB page found; Bright Horizons brand page not located, only unrelated Denver pages"
"Montessori de Terra Linda","United States","https://www.facebook.com/MontessorideTerraLinda/","active","","","","","high","San Rafael CA exact match"
"Montessori del Cabo","United States","https://www.facebook.com/montessoridc/","active","","","","","high","San Jose del Cabo bilingual school match (note: CSV lists Country=United States but city is Mexico location)"
"Montessori del Pedregal","Mexico","https://www.facebook.com/MontessoriPedregal/","active","","","","","high","47,832 likes; Mexico City/Tlalpan area match, founded 1972"
"Montessori del Rio","Mexico","https://www.facebook.com/montessoridelrioqueretaro/","active","","","","","high","635 likes, 17 check-ins; Santiago de Queretaro exact match"
"Montessori for Lebanon","Lebanon","https://www.facebook.com/montessori.for.lebanon","active","","","","","high","Beirut, Lebanon; affiliate of AMI; name exact match"
"Montessori for Modern Minds","United States","https://www.facebook.com/MontessoriforModernMinds/","active","","","","","medium","Located in Hinsdale IL (adjacent to/near Willowbrook IL), name exact match"
"Montessori of Gainesville – Casa dei Bambini","United States","https://www.facebook.com/pages/category/Preschool/Montessori-of-Gainesville-106395756124499/","unknown","","","","","medium","Category-listing page; Gainesville VA address matches, page content not fully accessible"
"Montessori ちゃいるどはうす","Japan","","","","","","","none","静岡市 (Shizuoka City) specific branch not confirmed; only generic Childhouse nursery page found"
"Montessori ちゃいるどはうす 草薙園","Japan","","","","","","","none","Kusanagi branch specifically not confirmed in results"
"Montessori カーサ・デ・バンビーニ はるるん園","Japan","","","","","","","none","No match for 'はるるん園' (Harurun-en) specifically; closest was unrelated Casa Bambini Tokyo"
"Montessori-Kinderhaus ""Am Elsterufer""","Germany","","","","","","","none","No Facebook page found; operator Lebenshilfe Reichenbach e.V. site found instead"
"Montessori-tsentr Semitsvetik","United States","","","","","","","none","No confirmed match; only tangential 'Svetik Semitsvetik' personal profile found (Moscow area, not matching Country=United States)"
"Montessoriana Escola Infantil","Brazil","https://www.facebook.com/Montessoriana/","active","","","","","high","2,614 likes, 596 visits; Brasília DF exact match"
"Montgomery Montessori School Inc.","United States","https://www.facebook.com/p/Montgomery-Montessori-School-100026331860476/","active","","","","","high","774 likes; Huntingdon Valley PA exact match"
"Morada Montessori","Brazil","https://www.facebook.com/moradamontessori/","active","https://www.instagram.com/moradamontessori/","","","","high","10,000+ likes; Brasília DF exact match, two units (Asa Sul, Lake Side)"
"Morvivi Montessori","United States","","","","","","","none","No match; several unrelated Caguas PR Montessori pages found but none named Morvivi"
"Mosaic Montessori Academy","United States","https://www.facebook.com/MosaicMontessoriAcademy/","active","","","","","high","River Forest IL exact match"
"Mosaico Junior","Brazil","https://www.facebook.com/mosaicomontessori/","unknown","","","","","medium","Likely 'Educação Mosaico Montessori'; São José dos Pinhais PR city matches"
"Moving Mountains Montessori School","United States","https://www.facebook.com/MovingMountainsMontessori/","closing","","","","","high","Grayslake IL exact match; note: owner closing school at end of academic year"
"Moyo Montessori Early Learning Centre","Uganda","","","","","","","none","No match; only unrelated Little Cranes Montessori Kindergarten found in Bugolobi/Kampala area"
"Mulberry Forest Montessori","United States","https://www.facebook.com/mulberryforestschool","active","","","","","medium","Post references 'Mulberry Forest Montessori, Reading, MA'; no city given in record to confirm"
"My Little House International Montessori School","Japan","https://www.facebook.com/MyLittleHouseInternationalMontessoriSchool/","active","","","","","high","Kurayoshi-shi (倉吉市), Tottori exact match"
"My Montessori","United States","https://www.facebook.com/mymontessori1/","active","","","","","high","Woburn MA exact match"
"Nanning Montessori School","United States","","","","","","","none","No match found; only unrelated Nanning China school pages returned"
"Nautilus Montessori School","United States","https://www.facebook.com/nautilus.montessori.school/","active","","","","","high","Roseville CA exact match; 100 Hibiscus Court address confirmed"
"New CAIRO Montessori Academy","Egypt","https://www.facebook.com/NewCAIROMontessoriAcademy/","active","","","","","high","5,122 likes; New Cairo, Egypt exact match"
"New World Montessori School—NJ","United States","https://www.facebook.com/p/New-World-Montessori-School-in-Hasbrouck-Heights-NJ-100076713972154/","closed","","","","","high","Hasbrouck Heights NJ exact match; note: school has closed per page post"
