school_name,country,facebook_url,fb_activity,instagram_url,linkedin_url,x_url,email_found_incidentally,confidence,notes
The Eastside Montessori School,United States,https://www.facebook.com/p/The-Eastside-Montessori-School-100063582092418/,,https://www.instagram.com/eastsidemontessori/,,,admin@eastsidemontessorischool.com,high,Bellevue WA confirmed - 1705 likes page matches
The Cathedral Church of St. Mark Nursery,United States,https://www.facebook.com/stmarksutah/,,https://www.instagram.com/stmarksutah/,,,,high,Salt Lake City UT confirmed - stmarksutah.org matches; church-wide FB page (nursery is a program within it)
Tall Oaks Montessori School,United States,https://www.facebook.com/pages/Tall-Oaks-Montessori-School/829438660410419,,,,,,high,Blacksburg VA confirmed - address 703 Tall Oaks Dr matches
Sunshine Montessori – Beaverton,United States,https://www.facebook.com/sunshine.montessori1/,,,,,,high,Beaverton OR confirmed - address 4845 SW Murray Blvd matches sunshine-montessori.com
Sunshine House Montessori,United States,,,,,,,low,No FB page found in search snippets despite multiple directory listings; website domains found but no social link surfaced
Sundance Montessori School,United States,https://www.facebook.com/SundanceMontessoriSchoolInc/,,,,,,high,"Folsom CA confirmed - matches sundancemontessori.org, since 1989"
Sts. Martha and Mary Parish Catholic Montessori,United States,https://www.facebook.com/stsmarthaandmaryearlylearningcenter/,,,,,,medium,"Allison Park PA - ""Early Learning Center"" page hosts the Montessori program; parish also has separate broader FB page"
Sterling Warren Montessori,United States,,,,,,,low,"Ambiguous - multiple ""Sterling Montessori"" pages found (Lincoln CA, generic) but none confirmed specifically for Warren MI address (31601 Schoenherr Rd); school may be closed per Yelp"
Starmaker School-Endeavor,United States,https://www.facebook.com/starmakerschoolforearlyeducation/,,,,,,high,"California MD confirmed - Wildewood campus, Endeavor Schools network, 730+ likes"
St. Louis Catholic School,United States,https://www.facebook.com/slcsaustin/,,https://www.instagram.com/slcsaustin/,,,,high,Austin TX confirmed - 1550 likes matches slcsaustin.org
St. James School,United States,https://www.facebook.com/StJamesStratford/,,https://www.instagram.com/stjamesschoolstratford/,,https://x.com/stjameshawks,,high,"Stratford CT confirmed - Diocese of Bridgeport, matches stjamesstratford.org"
St. Jerome Academy,United States,https://www.facebook.com/stjeromeacademy/,,,,,,high,Hyattsville MD confirmed - matches stjeromeacademy.org address
St. Francis Montessori,United States,https://www.facebook.com/stfrancisirving/,,,,,,high,Irving TX confirmed - 429 likes matches stfrancisirving.org (distinct from El Paso TX school of similar name)
St. Gabriel Catholic Montessori Preschool,United States,,,https://www.instagram.com/stgclassical/,,,,low,"No direct FB page found for the Montessori Preschool specifically; only found parent church ""St Gabriel the Archangel Catholic Church"" FB page which may not be the same entity"
Sprouting Minds Montessori School,United States,https://www.facebook.com/sproutingmindsny/,,,,,,high,East Aurora NY confirmed - address 1276 Mill Rd
Spectrum Montessori at Woodbury,United States,https://www.facebook.com/people/Spectrum-Montessori-at-Woodbury/61550121366742/,,,,,,high,"Irvine CA confirmed - Woodbury campus at 5725 Trabuco Rd, Endeavor Schools network"
Southwest Suburban Montessori School,United States,https://www.facebook.com/swsmontessori/,school closed as of Nov 2025 per Yelp,,,,,medium,Palos Park IL address matches (8800 W 119th St) but school appears closed
Southwood Learning Center,United States,https://www.facebook.com/southwoodlearningcenter/,,,,,,high,"College Station TX confirmed - matches southwoodlearning.com, since 1985"
South Florida Montessori Academy,United States,https://www.facebook.com/SouthFloridaMontessoriAcademy/,,https://www.instagram.com/southfloridamontessoriacademy/?hl=en,,,office@sflma.com,high,"""Tamarac FL address (8201 W McNab Rd) - near Fort Lauderdale, 1495 likes matches sflma.com"""
Sou'wester Arts & Ecology Center,United States,https://www.facebook.com/souwester.arts/,,https://www.instagram.com/souwesterarts/,,,,high,"Seaview WA confirmed - 1016 likes, address 3728 J Pl matches wavecoop.org program"
Six Rivers Montessori,United States,https://www.facebook.com/sixriversmontessori/,,,,,office@sixriversmontessori.org,high,Arcata CA confirmed - matches sixriversmontessori.org
Silverline Montessori School – Cypress – Endeavor,United States,https://www.facebook.com/SilverlineCypress/,,https://www.instagram.com/silverlinemontessori_cypress/,,,,high,"Cypress TX confirmed - Towne Lake campus, Endeavor Schools network, address 18434 Cypress North Houston Rd"
Shining Star Bilingual Montessori,United States,https://www.facebook.com/SSBMontessoriDogPatchSF/,limited page visibility noted in search result,,,,info@ssbmontessori.com,medium,San Francisco Dogpatch neighborhood confirmed - address 610 20th St matches ssbmontessori.com
Sea Rose Montessori,United States,https://www.facebook.com/SeaRoseMontessoriSchool,,https://www.instagram.com/searosemontessori/,,,,high,Portsmouth RI confirmed - 514 likes matches address 324 E Main Rd
Sayre Montessori School,United States,,,https://www.instagram.com/sayre_montessori_school/,,,,low,"No direct FB page found in snippets despite Instagram presence confirmed; only unrelated ""Montessori Children's House"" FB page surfaced"
Saint Rose Academy,United States,https://www.facebook.com/DominicanSistersAL/,,https://www.instagram.com/st_rose_bham/,https://www.linkedin.com/company/saint-rose-academy,https://twitter.com/stroseacademy,,medium,"Birmingham AL confirmed but FB page is branded ""Dominican Sisters AL"" (operating order) rather than the school name directly - 565 likes"
Sai Montessori School,United States,https://www.facebook.com/SaiMontessoriSchool/,,,,,,high,Bordentown NJ confirmed - 199 likes matches address 147 US 130
Sage Montessori—Wildflower,United States,https://www.facebook.com/sagemontessorischool/,,https://www.instagram.com/sage_montessori/,,,,high,"Hyannis MA confirmed - Wildflower Schools network, matches sagemontessorischool.org"
Rosewood Academy,United States,https://www.facebook.com/pages/Rosewood-Academy-Dallas/104262843253776,,https://www.instagram.com/rosewoodacademypreschools/,https://www.linkedin.com/company/rosewood-academy,,,medium,Dallas TX address matches (2310 Stutz Rd) though Yelp indicates location may be closed
"Rose, a Montessori School",United States,,,,,,info@rosemontessori.com,low,No FB page found in snippets specifically for this AMI school at 3111 Westwood Ct Boulder; other Boulder Montessori schools' FB pages found but not this one
Ronald Knox Montessori School,United States,https://www.facebook.com/RonaldKnoxMontessoriSchool/,,,,,,high,Wilmette IL confirmed - 356 likes matches ronaldknox.org address 2031 Elmwood Ave
