"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"早稲田モンテッソーリ学園","Japan","https://www.facebook.com/people/早稲田モンテッソーリ学園/100063974054190/","","","","","","high","Snippet explicitly confirms Shinjuku-ku Waseda location, ages 2.5-6"
"旭たちばな幼稚園","Japan","","","","","","","none","No FB page found; official site tatibana.ed.jp"
"旭保育園","Japan","https://www.facebook.com/pages/旭保育園/357266894331914/","","","","","","medium","Name match; Miyakonojo not confirmed in snippet"
"旭川しらゆり幼稚園","Japan","","","","","","","none","Search surfaced generic-named しらゆり幼稚園/こども園 pages, not confirmed as Asahikawa location"
"旭川藤幼稚園","Japan","https://www.facebook.com/61559966482139","","","","","","high","Snippet confirms Asahikawa phone number + website match"
"明星こども園","Japan","","","","","","","none","No FB page found; official site mirokukai.or.jp/myojo"
"明星幼稚園","Japan","","","","","","","none","Search surfaced Miyazaki and Tokyo schools with same name, not Yamaguchi-shi"
"星のしずく保育園","Japan","https://www.facebook.com/p/星のしずく保育園-NICO-100063639814713/","","","","","","medium","Name match combining main+NICO branch; Nago not confirmed in snippet"
"星のしずく保育園分園 ニコ","Japan","https://www.facebook.com/p/星のしずく保育園-NICO-100063639814713/","","","","","","medium","Same combined page as main branch (NICO named in title); Nago not confirmed in snippet"
"星和幼稚園","Japan","","","","","","","none","Search surfaced differently-named 星条幼稚園, not a match"
"春日幼児園","Japan","","","","","","","none","No FB page found; official site kasuga-youjien.jp"
"春日荘聖マリア幼稚園","Japan","https://www.facebook.com/pages/春日荘聖マリア幼稚園/619977998052206/","","","","","","medium","Name match; Toyonaka not confirmed in snippet"
"昭苑こども園","Japan","https://www.facebook.com/shoenkodomoen/","","","","","","high","Address 酒々井町 confirmed within Inba District (印旛郡), school corporation name matches"
