"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Primaria Colegio Montessori De Queretaro AC","Mexico","https://es-la.facebook.com/cmontessoriqro/","active","https://www.instagram.com/montessoriqro/","","","","medium","Matched to Colegio Montessori de Queretaro main page, likely same institution/campus, not exact 'AC Primaria' branch"
"Primo Montessori Children's House","United States","","","","","","","none","No FB page found for this specific Shanghai kindergarten"
"Prince of Peace Montessori","United States","https://www.facebook.com/PrinceOfPeaceMontessori/","unclear - login required","","","","","medium","Covington location not explicitly confirmed in snippet; other Prince of Peace Montessori pages exist elsewhere (Augusta KS, Nigeria)"
"Prisma Montessori","Brazil","https://www.facebook.com/escolaprisma.montessori/","active - recent posts (Easter, family events)","","","","","medium","Name match; Niterói location not explicitly confirmed in snippet"
"Providence Montessori School House","United States","https://www.facebook.com/ProvidenceMontessoriSchoolHouse/","active, 360 likes, 181 visits","","","","","high","Collegeville PA confirmed"
"Pulse of Life Kindergarten","Syria","","","","","","","none","No match found for Dara'a Syria"
"RIVERWALKこどもの家","Japan","https://www.facebook.com/kodomonoierw/","active - corporate childcare facility","","","","","high","Kitakyushu-shi Fukuoka confirmed, Montessori method facility"
"Radiant Montessori Nursery","United Arab Emirates","https://www.facebook.com/rmn4me/","active","","","","","high","Abu Dhabi, Street 16/Delma street confirmed"
"Rafael Antonio Delgado Mateo","United States","","","","","","","none","Public school in Guayama PR, no FB page found, Montessori affiliation unclear"
"Rainbow Montessori Kindergarten","United States","","","","","","","none","No match in Daegu; other Rainbow Montessori Kindergartens found in Hanoi/Phuket/Ninh Binh (wrong locations)"
"Rainbow Montessori Multicultural School","United States","https://www.facebook.com/rainbowmontessorimulticultural/","active, 544 likes, 154 visits","","","","","high","Hollywood FL confirmed"
"Rainbow Montessori of San Francisco","United States","","","","","","","none","No FB page found; has own website rainbowmontessorisanfrancisco.com/org"
"Rays of Hope Montessori School","Uganda","","","","","","","none","No exact match; closest was unrelated 'Rays Of Hope Junior School' in Kyengera Kampala"
"Rayūn Montessori Osorno","Chile","","","","","","","none","Only found 'Jardin Infantil Rayün Montessori' in Santiago, wrong city, not a confirmed match"
"Red Hill Montessori","United States","https://www.facebook.com/RedHillMontessori/","active, 129 likes","","","","","high","Farmington Hills Montessori Academy confirmed"
"Redwood Montessori Academy","United States","https://www.facebook.com/pages/Redwood%20Montessori%20Academy/125376977569124/","unclear","","","","","high","Rockville MD confirmed in snippet"
"Republica Del Peru","United States","https://www.facebook.com/laperupr/","active, 1117 likes, 524 visits","","","","","high","Escuela Montessori Republica del Peru, San Juan PR confirmed"
"Richmond Hill Montessori & Elementary Private School","United States","https://www.facebook.com/rhmmgr2015/","active - nation's leading Montessori school ~30yrs","","","","","high","Richmond Hill ON confirmed (matches full school name incl. Elementary Private School)"
"Riverstone Montessori Academy","United States","https://www.facebook.com/RiverstoneMontessoriAcademy/","active, 1245 likes, 168 check-ins","","","","","high","Marietta GA confirmed"
"Rooted Life Montessori","United States","https://www.facebook.com/rootedlifemontessori/","active","","","","","medium","Page confirmed for Burleson TX, not Cleburne TX (neighboring city) - city mismatch"
"Roots N Wings Montessori","United States","https://www.facebook.com/p/Roots-N-Wings-Montessori-by-Kubo-Montessori-LLC-100082968530513/","active, 166 likes","","","","","high","Redwood City CA confirmed, AMS member"
