school_name,country,facebook_url,fb_activity,instagram_url,linkedin_url,x_url,email_found_incidentally,confidence,notes
FPC Montessori Preschool and Kindergarten,United States,https://www.facebook.com/FPCLaGrangeMontessori/,active (2025/26 enrollment posts),https://www.instagram.com/fpcmontessori/,,,montessoridirector@fpclagrange.org,high,
Foundations Montessori School,United States,https://www.facebook.com/Foundations-Montessori-School-1698295037146048/,,,,,,high,Website column itself was the facebook URL - recorded directly
Folsom Lake Montessori Academy,United States,https://www.facebook.com/FolsomLakeMontessoriAcademy/,active (4356 likes),,,,,high,
Fayetteville Montessori School,United States,https://www.facebook.com/FayettevilleMontessoriSchool/,,,,,hello@fmsnwa.com,high,
Farmview Montessori Garden,United States,https://www.facebook.com/farmviewmontessori/,active (333 likes),,,,info@farmviewmontessori.org,high,
Far Horizons Montessori School,United States,https://www.facebook.com/pages/Far-Horizons-Montessori-School/1514977822122550,,,,,,medium,one source notes the school announced closing - verify before contacting
Family YMCA of Black Hawk Co,United States,https://www.facebook.com/BlackHawkYMCA/,active (Montessori program posts),,,,info@blackhawkymca.org,high,
Esperanza Montessori Academy,United States,https://www.facebook.com/esperanzamontessori/,active (reels),https://www.instagram.com/esperanzamontessori/,,,,high,
Endeavor Montessori School-Pflugerville,United States,https://www.facebook.com/EndeavorMontessoriPflugerville/,active (403 likes),,,,,high,
East Shore Montessori School,United States,https://www.facebook.com/montessorimeansmore/,active (449 likes 68 check-ins),,,,eastshoremontessori@gmail.com,high,page named 'montessorimeansmore' but confirmed as East Shore Montessori School Harrisburg PA in snippet
Eagle Rock Montessori School,United States,https://www.facebook.com/EagleRockMontessori/,,,https://www.linkedin.com/company/eagle-rock-montessori-school-inc,,,high,
Dynamite Montessori Academy,United States,https://www.facebook.com/DynamiteMontessori/,active (335 likes),https://www.instagram.com/dynamite_montessori/,,,admin@dynamitema.com,high,
Durango Montessori School,United States,https://www.facebook.com/Durangomontessori/,active (reels),,,,,high,
Doane Academy,United States,https://www.facebook.com/doaneacademy/,active (3716 likes),,,,,high,
Discovery Montessori,United States,https://www.facebook.com/Discovery.Montessori.Fort.Collins/,,,,,discovery-montessori@hotmail.com,high,
Discover Montessori School,United States,https://www.facebook.com/DiscoverMontesssoriSchool/,,,,,,high,
Diamond Hill Montessori School,United States,https://www.facebook.com/Diamondhillmontessori/,active (267 likes),,,,info@diamondhillmontessori.com,high,
Dirigo Montessori School,United States,https://www.facebook.com/pages/Dirigo-Montessori-School/684068258320018,,,,,,low,page content not accessible in snippets - two different page IDs found
Diablo Valley Montessori School,United States,https://www.facebook.com/dvmslafayette/,active (435 likes),,,,,high,
DeLor Montessori School,United States,https://www.facebook.com/pages/Delor-Montessori-School/154874001216804,,,,,,medium,page content not directly confirmed in snippets
Davidson Green School,United States,https://www.facebook.com/DavidsonGreenSchool/,active (1387 likes),,,,,high,
Cumberland Road Montessori,United States,,,,,,,low,no dedicated Facebook page found for the Montessori Choice Program itself; only the district-wide Cumberland County Schools page posted about it
Creo School,United States,https://www.facebook.com/creoschool/,active (2279 likes),https://www.instagram.com/creoschool/,,,info@creoschool.org,high,
Crescent Montessori School,United States,https://www.facebook.com/SonomaCrescentMontessori/,active (350 likes),https://www.instagram.com/sonoma_crescent_montessori/,,,,high,
Creekside Christian Montessori,United States,https://www.facebook.com/ccmdepere/,,https://www.instagram.com/ccmdepere/,,,,high,
Creative Learning Montessori School,United States,https://www.facebook.com/p/Creative-Learning-Montessori-School-100069289155522/,,,,,,medium,
Cozy Pine Academy,United States,https://www.facebook.com/CozyPineAcademy/,,https://www.instagram.com/cozypineacademy/,,,,medium,school appears to have rebranded to 'ilo Early Childhood Learning Center' at same location - verify before contacting
County Line Montessori,United States,https://www.facebook.com/countylinemontessori/,,,,,grow@countylinemontessori.com,high,
Country Day Montessori School-San Antonio,United States,https://www.facebook.com/SACountryDay/,,,,,admissions@countrydayschool.net,high,
Community Montessori School—Boulder,United States,https://www.facebook.com/communitymontessoriboulder/,active (216 likes),,,,,high,
Columbine Montessori,United States,,,,,,,low,search returned 'ABN Columbine Montessori' (Denver) and 'Littleton Montessori' as separate distinct pages - no confirmed match for this exact school name/location
Columbia Gorge Montessori,United States,https://www.facebook.com/ColumbiaGorgeMontessori/,,,,,,high,
City Park School,United States,https://www.facebook.com/cityparkschool/,,https://www.instagram.com/cityparkschool/,,https://twitter.com/cityparkschool,,high,"public school with a Montessori program (grades 1-8), not a standalone Montessori school"
Christots Montessori School,United States,https://www.facebook.com/christotsmontessorischool/,,https://www.instagram.com/christotsmontessoricommunity/,,,,high,
Children's World Bilingual Montessori,United States,https://www.facebook.com/Childrens-World-Bilingual-Montessori-School-381294748607293/,,,,,,high,
Children's Workshop Montessori School,United States,https://www.facebook.com/ChildrensWorkshopMontessori/,active (1160 likes),,https://www.linkedin.com/company/children's-workshop-montessori,,,high,page location shown as Long Lake MN (same organization serving Plymouth area)
