"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Little Marvels Montessori","United States","https://www.facebook.com/LMMontessori/","active","","","","","high","Exact match: Little Marvels Montessori, Plano TX, 875 likes."
"Little Peeps Montessori Naturskola","United States","https://m.facebook.com/pages/Little-Peeps-Montessori-Naturskola/141462155879670/","unknown","","","","","medium","Exact unique name match found; location (Little Compton) not separately confirmed in snippet."
"Little Spring Montessori Academy","United States","","","","","","","none","No FB page found under exact name; 'Little Scholars Montessori Academy' (different school) is the only North Brunswick NJ FB result."
"Little Star MontessoriSchool","Japan","https://www.facebook.com/LittleStarMontessoriSchoolOkinawa/","active","","","","","high","Exact match: Little Star Montessori School Okinawa, Ginowan-shi, Okinawa, 533 likes."
"Little Twigs Childcare","United States","https://www.facebook.com/p/Little-Twigs-Childcare-100027105235051/","active","","","","","high","Exact match: Little Twigs Childcare, Missoula MT, 311 likes."
"Living Montessori","Mexico","","","","","","","none","No Monterrey-specific page found; Tijuana/Johannesburg/Australia pages are different schools with the same generic name."
"Long Island Montessori School","United States","https://www.facebook.com/LIMontessori/","active","","","","","high","Exact match: The Long Island Montessori School, Westbury NY, American Montessori Society affiliated."
"Luis Llorens Torres","United States","https://www.facebook.com/llorenstorresmontessori/","active","","","","","high","Exact match: Escuela Montessori Luis Llorens Torres, San Juan, Puerto Rico."
"Luis MuÃ±oz Rivera","United States","https://www.facebook.com/LMR62810/","active","","","","","high","Exact match: Escuela Luis Muñoz Rivera 62810, San Juan (Río Piedras), Elementary Montessori school."
"Luis Muñoz Rivera I","United States","","","","","","","none","Only 'Luis Muñoz Rivera II y Anexo Montessori' (Guaynabo) found; no distinct 'I' campus page located despite refined search."
"Lutgarda Rivera Reyes","United States","https://www.facebook.com/EscuelaLutgardaRiveraReyes/","active","","","","","high","Exact match: Escuela Montessori Lutgarda Rivera Reyes, Naguabo, 884 likes."
"Lyonsgate Montessori School","United States","https://www.facebook.com/LyonsgateMontessoriSchool/","active","","","","","high","Exact match: Lyonsgate Montessori School, Hamilton ON, CCMA accredited."
"Madrid Montessori School","United States","","","","","","","none","No dedicated FB page found for this specific entity despite multiple Madrid-area Montessori school FB pages returned (different schools)."
"Manuel Elzaburu y Vizcarrondo","United States","https://www.facebook.com/p/Escuela-Montessori-Manuel-Elzaburu-y-Vizcarrondo-Sof%C3%ADa-Rexach-100047670625681/","active","","","","","high","Exact match: Escuela Montessori Manuel Elzaburu y Vizcarrondo / Sofía Rexach, San Juan, PR."
"Maple Grove Montessori","United States","https://www.facebook.com/MapleGroveMontessori/","active","","","","","high","Exact match: Maple Grove Montessori, Burr Ridge IL (distinct from San Antonio TX location of same name)."
"Maple International Academy","United States","","","","","","","none","No Beijing location found; MAPLE Intl Academy FB pages found are for Petaling Jaya (Malaysia) and Phnom Penh (Cambodia)."
"Maple Tree Academy","United States","","","","","","","none","No Woodridge-specific page found among many Maple Tree Academy FB pages (Durham NC, LA, Taipei, Malaysia, Wakulla FL)."
"Marche Montessori","United States","","","","","","","none","Only an unrelated Czech-language post mentioning 'Marché Montessori' materials found; no dedicated Prague page."
"Marco Polo Grundschule (Montessori-Zweig)","Germany","","","","","","","none","No Facebook page found; only the school's own website and Thüringen education portal listings."
"Maria Flor Escola Montessoriana","Brazil","https://www.facebook.com/mariaflorescolamontessoriana/","active","","","","","high","Exact match: Maria Flor Escola Montessoriana, Cabo Frio RJ."
"Maria Montessori (Huentitan)","Mexico","","","","","","","none","No Huentitán-specific page found among numerous Guadalajara/Zapopan Maria Montessori school pages."
"Maria Montessori (Monumental)","Mexico","https://www.facebook.com/profile.php?id=61564055732908","unknown","","","","","medium","Address match found (Puerto de Todos los Santos 311A, Monumental, 44320 Guadalajara) but page has no vanity name to confirm branding."
"Maria Montessori (Olimpica)","Mexico","","","","","","","none","No page referencing 'Olimpica' found among Guadalajara/Zapopan Maria Montessori results."
"Maria Montessori Growing Room Corp","United States","","","","","","","none","No FB page found for this Miami, FL entity under its registered name."
"Maria Montessori de San Jorge","Mexico","https://www.facebook.com/mmsanjorge/","active","","","","","high","Exact match: María Montessori de San Jorge, Guadalajara, 4137 likes, official page."
"Marin Horizon School","United States","https://www.facebook.com/marinhorizon/","active","","","","","high","Exact match: Marin Horizon School, Mill Valley CA, ~50-year history."
"Mary McLeod Bethune Early Childhood Development Center","United States","","","","","","","none","No Gary, Indiana specific page found; multiple same-named schools exist elsewhere (Corpus Christi, DC, Cleveland, Philadelphia, Decatur)."
"Maya Montessori Kindergarten","United States","","","","","","","none","No Chengdu-specific match; other Maya Montessori pages found are in Prosper TX, Lào Cai Vietnam, unrelated."
"McCormick Child Care Center at Swedish Covenant Hospital","United States","","","","","","","none","No Facebook page found; only hospital website and childcare directory listings."
"Meadowbrook Montessori School","United States","https://www.facebook.com/meadowbrookmontessorischool/","active","","","","","high","Exact match: Meadowbrook Montessori School, Snellville GA, AMI accredited."
"Meher Montessori School","United States","","","","","","","none","No Monterey Park match found; only Meher Montessori Naperville IL page confirmed."
"Meimei Escola","Brazil","https://www.facebook.com/MeimeiEscola/","active","","","","","high","Exact match: Meimei Escola, Rio de Janeiro, Montessori school since 1977, 6704 likes."
"Mercy Montessori Center","United States","https://www.facebook.com/mercymontessoricinci/","active","","","","","high","Exact match: Mercy Montessori Center, Cincinnati OH, 2335 Grandview Ave."
"Metropolitan Montessori School at Calhoun","United States","https://www.facebook.com/MetropolitanMontessori/","active","","","","","high","Exact match: Metropolitan Montessori School, New York NY (Upper West Side)."
"Mia Piccolo Montessori School","United States","https://www.facebook.com/miapiccolo/","active","","","","","high","Exact match: Mia Piccolo Montessori School, Miami FL, Midtown/Wynwood area, 351 likes."
"Michigan Dunes Montessori, Inc.","United States","https://www.facebook.com/p/Michigan-Dunes-Montessori-100067969517833/","unknown","","","","","medium","Page found listed under 'Muskegon MI' (adjacent to Norton Shores); school address confirmed at 5248 Henry St, Norton Shores, MI."
