"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"れんげ保育園","Japan","https://www.facebook.com/pages/%E3%82%8C%E3%82%93%E3%81%92%E4%BF%9D%E8%82%B2%E5%9C%92/1386158418114169/","unknown","","","","","medium","Single FB page result matches exact name; Hitachi City location not confirmed in snippet"
"わかばコスモ保育園 一社園","Japan","","","","","","","none","No specific FB page found for Isshia branch; official site wakaba-cosmo.com"
"わかばコスモ保育園 極楽園","Japan","","","","","","","none","No specific FB page found for Gokuraku branch; official site wakaba-cosmo.com"
"わかば保育園","Japan","","","","","","","none","Multiple わかば保育園 FB pages found for other cities (Miyakonojo, Habikino, Mitsuke, Chino) but none confirmed for Osaki City"
"わかば第三保育園","Japan","","","","","","","none","No FB page found for Osaki City facility; operated by 社会福祉法人明生会"
"わかば第二保育園","Japan","","","","","","","none","FB page found (wakabahoikuen) is located in Osaka City Ikuno-ku, not Osaki City - mismatch"
"わたらせ養護園","Japan","","","","","","","none","No FB page found; official site wataraseyougoen.jp"
"アイグラン保育園 初日町","Japan","","","","https://www.instagram.com/aigran_official/","","","none","No location-specific FB page found; company-wide Instagram account found instead"
"アイグラン保育園 西条中央","Japan","","","","","","","none","FB page found (アイグラン保育園富岡東) is a different branch, not confirmed as Higashi-Hiroshima Saijo-chuo location"
"アイン ながくて保育園","Japan","","","","","","","none","No FB page found for Nagakute facility; official group site ein-group.com"
"アイン みどり保育室","Japan","","","","","","","none","No FB page found for Midori-ku facility; official group site ein-group.com confirms Montessori education"
"アイン 千種保育室","Japan","","","","","","","none","No FB page found for Chikusa-ku facility; official group site ein-group.com"
"アイン 楽園町保育園","Japan","https://ja-jp.facebook.com/ein.hoikuen/","unknown","","","","","medium","Group-level Ain Hoikuen FB page found (ein.hoikuen), not location-specific to Rakuencho branch"
