school_name,country,facebook_url,fb_activity,instagram_url,linkedin_url,x_url,email_found_incidentally,confidence,notes
Bond Street Montessori Early Learning Centre,Australia,,,,,,,medium,"No dedicated Bond Street FB page found; site is part of Headland Montessori Group which has its own FB page (facebook.com/headlandmontessori) referencing the Mosman/Bond Street centre in posts, but no standalone page confirmed"
Broadmeadow Montessori Children's House,Australia,https://www.facebook.com/BroadmeadowMontessori/,,https://www.instagram.com/broadmeadowmontessori/,,,,high,Matches Broadmeadow NSW location and broadmeadowmontessori.com.au domain
Children's House Montessori,Australia,,,,,,,low,"No confirmed dedicated Facebook page found for the Faulconbridge location; search surfaced only a photo reposted on an unrelated Spanish-language Montessori FB page and a different Children's House Montessori page in Ryde NSW (different suburb, not a match)"
Coffs Harbour Montessori Preschool,Australia,https://www.facebook.com/1917006781880990,,,,,,high,"Matches Coffs Harbour NSW location, corroborated by coffsmontessori.com.au domain"
Growing Stars Montessori Preschool,Australia,https://www.facebook.com/profile.php?id=100044257252055,,https://www.instagram.com/growingstarsmontessori/,,,,high,"Facebook page confirmed via Montessori Australia listing, 346 likes, matches Flinders NSW address"
Jetty Montessori Preschool,Australia,https://m.facebook.com/1744552125864786/,,,,,jettymontessori@bigpond.com,medium,"Page titled Jetty Montessori Pre-School found; snippet content limited but name+location plausible match"
Lane Cove Montessori Long Day Care,Australia,https://www.facebook.com/pages/Lane%20Cove%20Montessori/180615915652815/,,,,,,medium,"Distinct from Montessori Academy Lane Cove page; matches name but snippet detail thin"
Maronite Sisters Montessori Preschool,Australia,https://www.facebook.com/pages/Maronite-Sister-Preschool-Belmore/626577007401917,,,,,,high,"Page Maronite Sister Preschool Belmore clearly matches name + Belmore location"
Montessori Early Learning Centre – Pearce Road,Australia,https://www.facebook.com/MELCPearceRd,,,,,,high,"Confirmed Facebook page name matches Pearce Road location in Quakers Hill"
Montessori Edu,Australia,,,,,,,low,"No dedicated Facebook page found for Montessori Edu Bankstown; only similarly-named separate businesses (Bankstown Montessori Preschool/Academy) appeared, not a confident match"
Montessori Kindergarten (Guildford),Australia,,,https://www.instagram.com/guildfordmontessori/,,,,low,"No confirmed Facebook page; only Instagram found for Guildford location; FB result was a different UK school"
Montessori Kindergarten (Rosehill),Australia,,,,,,,low,No confirmed Facebook page found in search results
Montessori Merrylands,Australia,https://www.facebook.com/p/Montessori-Merrylands-100042407022728/,,https://www.instagram.com/montessorimerrylands/?hl=en,,,,high,"449 likes, address and phone match montessorimerrylands.com.au"
Montessori Punchbowl,Australia,https://www.facebook.com/pages/Montessori%20Punchbowl/1435597693424817/,,,,,,high,"Matches address 33 Henry St Punchbowl NSW via Montessori Australia cross-reference"
Randwick Creative Childcare,Australia,https://www.facebook.com/randwickcreativechildcare/,,https://www.instagram.com/randwickcreativechildcare/,,,,high,"Direct name match; page exists though content restricted in snippet; Instagram more active per notes"
Rosehill Montessori Kindergarten,Australia,,,,,,,low,No Facebook page found; only Instagram/directory listings surfaced for this Rose Hill NSW location
St George Montessori (Hammondville),Australia,https://www.facebook.com/858501494277068/,,,,,,high,"St George Montessori Hammondville page found directly matching name+suburb; parent brand page also exists at stgeorgemontessoriearlylearning"
Greenheart Montessori,Australia,https://www.facebook.com/greenheartmontessoriburbank/,,,,,,high,"1034 likes, address 20 Moxon Road Burbank confirmed via snippet"
Hope Island Montessori,Australia,https://www.facebook.com/hopeislandmontessori/,,https://www.instagram.com/hope_island_montessori/,,,,high,"585 likes, Gold Coast QLD location matches"
Montessori Early Education Taringa,Australia,https://www.facebook.com/p/Montessori-Early-Education-Taringa-100057607181364/,,,,,,high,"756 likes, Brisbane QLD, name matches exactly"
Montessori Pathways,Australia,https://www.facebook.com/p/Montessori-Pathways-100092455875517/,,,,,,high,"Address 47-49 Brisbane Road Redbank QLD 4301 confirmed match"
The Montessori Journey,Australia,https://www.facebook.com/montessorijourney/,,,,,,high,"1013 likes, Wynnum QLD address (95 Glenora Street) confirmed match"
Thrish Montessori Childcare Centre (Goodna),Australia,https://www.facebook.com/pg/thrishmontessorigoodna,,,,,,high,Website column was already a facebook.com URL
Thrish Montessori Childcare Centre (Redbank Plains),Australia,https://www.facebook.com/ThrishMontessoriRedbankPlains/,,,,,,high,"Direct name+suburb match Thrish Montessori Redbank Plains, QLD"
