school_name,country,facebook_url,fb_activity,instagram_url,linkedin_url,x_url,email_found_incidentally,confidence,notes
Montessori Academy Learning Centre of Cambridge (MALCC),Canada,https://www.facebook.com/p/Montessori-Academy-Learning-Centre-of-Cambridge-100063473145016/,80 likes,,,,,high,Page explicitly tagged Cambridge ON
Montessori House of Children,Canada,https://m.facebook.com/359402697484059/,,,,,,high,Page explicitly tagged Brantford ON Canada
Queensville Montessori Academy,Canada,https://www.facebook.com/pages/Queensville-Montessori-Academy/354741414618866,,,,,,medium,Exact name match but location not explicitly confirmed in snippet text; also referenced in local parent FB group discussions
Tree of Life Montessori Academy,Canada,https://www.facebook.com/p/Tree-of-Life-Montessori-Academy-61556496796093/,,https://www.instagram.com/treeoflife_montessori/,,,,high,Page explicitly tagged Toronto ON (North York is within Toronto); address 255 Finch Ave W matches
Foundation for Montessori Education in Nigeria (FMEN),Nigeria,,,,,,,low,No official FB page found in snippets; only an AMI Facebook post mentioning them not their own page
Friends of Morazán — Montessori Pre-School,Nicaragua,,,,,,,low,No direct FB page found; site references photos on Facebook but no URL surfaced in snippets. Registered charity Bristol-based
Montessori-Kinderhaus Unna,Germany,,,,,,,low,No official FB page found; only a third-party Rundblick Unna post mentioning the kindergarten not its own page
Montessori-Schule Chemnitz - Freie integrative Schule Oberschule,Germany,https://www.facebook.com/montessori.chemnitz/,"1,154 likes, 11 talking about it; regular posts of classroom/event snapshots",,,,,high,Run by Montessori-Verein Chemnitz e.V.; also seen as facebook.com/montessorischule.chemnitz/ (likely same/alt page)
Montessori Kinderhaus in Oberpleis,Germany,,,,,,info@montessori-oberpleis.de,low,No FB page found in snippets for this specific Kinderhaus
IMTC Gurgaon,India,https://www.facebook.com/IMTCGurgaon/,"7,169 likes, 176 visits",https://www.instagram.com/imtcgurgaon/,,,,high,Matches name and Gurugram location exactly
Little Rascals Day Nursery & Montessori,Ireland,,,,,,,low,Only the Monaghan-branch FB page surfaced; no page found specific to the Knocknacarra/Galway location
The Children's House,Ireland,https://www.facebook.com/childrenshouse.ie/,,,,,,high,Snippet explicitly ties this page to Kildare; matches Sallins location
The Georgian Montessori Primary School,Ireland,https://www.facebook.com/TheGeorgianMontessoriPrimarySchool/,Active — videos/photos posted (e.g. athletics event),,,,,high,Matches Dublin location; also has LinkedIn (ie.linkedin.com/company/thegeorgianmontessori) not captured as not independently verified
Right Start Montessori,Ireland,https://www.facebook.com/rightstartmontessori1/,,,,,,high,Given directly in Website column; no search needed
Casa dei bambini - I.C. "U. Betti" (Statale),Italy,https://www.facebook.com/ic.ugobetti.fermo.it/,Active — recent videos incl. Scuole dell'infanzia dell'ISC Betti di Fermo presentation featuring Casa dei Bambini,,,,,high,This is the parent institute's (I.C. Ugo Betti Fermo) official FB page covering Casa dei Bambini as one of its infanzia schools
First Steps Montessori Kindergarten,Japan,https://www.facebook.com/firststepsmontessoritsukuba/,Active — recent posts about kindergarten activities (multiplication lesson video),,,,,high,Matches name First Steps Montessori and Tsukuba location exactly
KIDS ONE 川口モンテッソーリ保育園,Japan,,,,,,,low,No Facebook page surfaced in snippets; only directory/job-listing sites found
anton nursery school,Japan,,,,,,,low,No matching FB page found; only unrelated Finkley East Anton Nursery (UK) surfaced
T.N.G Montessori Academy Tsukiji Campus,Japan,https://www.facebook.com/TNGMontessoriTsukiji/,,,,https://x.com/tngmontessori,,high,Facebook page name explicitly TNG Montessori Academy | Chuo-ku Tokyo matches city and school name
Little Seeds,Japan,,,,,,,medium,Found Little seeds 〜虹色の時間〜 facebook.com/littleseeds7/ but snippet doesn't confirm it's the Kakamigahara Montessori location specifically (multiple unrelated Little Seeds language schools exist in Japan); left blank per uncertainty rule
モンテッソーリnikoroこどもの家,Japan,,,,,,,low,No FB found; school confirmed located in Kobe/灘区(Nada Ward) not 芦屋市(Ashiya) as given — possible address mismatch in source data; has Instagram @nikoro.montessori.school not captured as no direct URL snippet
Huelquen Montessori,Chile,https://www.facebook.com/p/Colegio-Huelqu%C3%A9n-Montessori-61557003714170/,,https://www.instagram.com/huelquenmontessori/,,,,medium,Multiple FB pages exist for this name (3-4 variants incl. a Lo Barnechea version); picked the one appearing as primary result but duplicate/legacy pages exist
Colegio Andino,Chile,https://www.facebook.com/colegioandinomontessori/,660 likes,https://www.instagram.com/andino.montessori/,,,,high,Confirmed Colegio Andino Montessori page at Sebastián Elcano 1590 Las Condes — exact address match; note a same-named unrelated Colegio Andino - Cali page exists in Colombia
Colegio Particular Montessori Talca,Chile,https://www.facebook.com/montessoritalca/,"7,198 likes, active with recent posts/videos",,,,,high,Address confirmed Av. Ignacio Carrera Pinto 0450 Talca — exact match with source website
Institucion Educativa Maria Montessori,Colombia,https://www.facebook.com/IEMariaMontessoriMedellin/,,,,,,high,Confirmed public institution in Medellín Castilla neighborhood matches name/city; note a second FB page (institucioneducativa.mariamontessori) may also exist
Mundo Montessori,Colombia,https://www.facebook.com/Mundo.Montessori.2002/,,,,,,medium,Two candidate FB pages found for Jardín Mundo Montessori in Bogotá (this one w/ 419 likes another w/ 5258 likes founded 2001); could not disambiguate which is currently official/active
마마몽떼 부산 동래허브센터 (MamaMonte Busan Dongnae Hub),South Korea,,,,,,,low,No branch-specific FB page found; official brand has Instagram @mamamonte_official but no confirmed main FB page found either — likely Instagram-led franchise
마마몽떼 대전 도안센터 (MamaMonte Daejeon Doan),South Korea,,,,,,,low,No branch-specific or main-brand FB page found in snippets
마마몽떼 배곧신도시센터 (MamaMonte Baegot New Town),South Korea,,,,,,,low,No branch-specific or main-brand FB page found in snippets
마마몽떼 부산 남구용호센터 (MamaMonte Busan Yongho),South Korea,,,,,,,low,No branch-specific or main-brand FB page found in snippets
